6806,1,0.576923,-0.038462,,6806,1.155127471
6822,1.37037,0.653846,-0.076923,,6822,1.520311046
6826,1.555556,0.5,-0.153846,,6826,1.641165153
6841,1.296296,0.384615,-0.115385,,6841,1.357065111
6856,1.111111,0.192308,-0.115385,,6856,1.133518292
6857,1.111111,0.076923,-0.153846,,6857,1.124345763
6872,1,0.038462,-0.153846,,6872,1.012495885
6877,0.962963,-0.076923,-0.115385,,6877,0.972897007
6892,1.148148,-0.307692,-0.192308,,6892,1.204118168
6897,1.074074,-0.538462,-0.230769,,6897,1.223450291
6912,0.814815,-0.384615,-0.153846,,6912,0.914068255
6917,0.555556,-0.346154,-0.115385,,6917,0.664664396
6934,0.62963,-0.576923,-0.192308,,6934,0.875360755
6939,0.592593,-0.615385,-0.230769,,6939,0.88494039
6954,0.555556,-0.615385,-0.230769,,6954,0.860578584
6959,0.518519,-0.576923,-0.230769,,6959,0.809293786
6974,0.481481,-0.576923,-0.230769,,6974,0.78607788
6979,0.444444,-0.615385,-0.269231,,6979,0.805428146
6994,0.481481,-0.653846,-0.269231,,6994,0.855467052
6999,0.481481,-0.692308,-0.269231,,6999,0.885211642
7014,0.481481,-0.692308,-0.269231,,7014,0.885211642
7029,0.481481,-0.653846,-0.269231,,7029,0.855467052
7030,0.481481,-0.653846,-0.269231,,7030,0.855467052
7045,0.481481,-0.653846,-0.269231,,7045,0.855467052
7050,0.518519,-0.653846,-0.230769,,7050,0.865812264
7067,0.518519,-0.653846,-0.230769,,7067,0.865812264
7070,0.518519,-0.615385,-0.192308,,7070,0.827371149
7085,0.555556,-0.615385,-0.192308,,7085,0.851071991
7090,0.555556,-0.576923,-0.192308,,7090,0.823689859
7105,0.555556,-0.576923,-0.192308,,7105,0.823689859
7120,0.666667,-0.538462,-0.153846,,7120,0.870663429
7121,0.703704,-0.461538,-0.153846,,7121,0.855502915
7136,0.777778,-0.461538,-0.153846,,7136,0.917400967
7141,0.814815,-0.384615,-0.153846,,7141,0.914068255
7162,0.814815,-0.346154,-0.153846,,7162,0.898562556
7164,0.851852,-0.269231,-0.115385,,7164,0.900805672
7177,1.037037,-0.192308,-0.153846,,7177,1.065878369
7182,1.37037,-0.076923,-0.192308,,7182,1.385934144
7197,1.185185,0.038462,-0.153846,,7197,1.195747215
7202,0.851852,0.076923,-0.076923,,7202,0.858770124
7217,0.888889,0.192308,-0.076923,,7217,0.912701029
7222,1.259259,0.307692,-0.153846,,7222,1.305402692
7237,1.444444,0.5,-0.115385,,7237,1.532883612
7242,1.259259,0.461538,-0.076923,,7242,1.34337921
7257,1.074074,0.461538,-0.038462,,7257,1.169671581
7262,1.074074,0.653846,0,,7262,1.257437692
7277,1,0.615385,0,,7277,1.174180011
7292,0.851852,0.538462,0.038462,,7292,1.008500114
